assignmentId: 22O6NG1FS3NY13MLIQ6ZYZL36RSZLM
task-85-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a1ms3ynjaxhn32cehcip.png
task-85-character-0-character-number: 32
task-85-character-0-id: a1s3njxhehcip
task-85-character-1-alphabet: myanmar
task-85-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a6mfjybvauzn32yrhm6.png
task-85-character-1-character-number: 32
task-85-character-1-id: a6fjbvuzrhm6
task-85-is-correct-answer: true
task-85-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise8.png
task-85-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise5.png
task-85-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise6.png
task-85-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise5.png
task-85-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise6.png
task-85-reaction-time: -1
task-85-time-of-doTask: 1298903521498
task-85-time-of-showCharacters: 1298903522473
task-86-are-same: false
task-86-character-0-alphabet: tagalog
task-86-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/astu8a13gkba10l7bv1.png
task-86-character-0-character-number: 10
task-86-character-0-id: asu813kb7bv1
task-86-character-1-alphabet: tagalog
task-86-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/ayt0bajcggya062dhix.png
task-86-character-1-character-number: 06
task-86-character-1-id: ay0bjcgydhix
task-86-is-correct-answer: true
task-86-keypress: {"altKey":false,"charCode":102,"ctrlKey":false,"keyCode":102,"metaKey":false,"shiftKey":false,"timeStamp":1301236329184,"which":102}
task-86-keypress_before_show_prompt_count: 0
task-86-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise4.png
task-86-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise2.png
task-86-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise6.png
task-86-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise9.png
task-86-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise9.png
task-86-reaction-time: 796
task-86-time-of-doTask: 1298903527486
task-86-time-of-keypress: 1298903529184
task-86-time-of-showCharacters: 1298903528388
task-87-are-same: false
task-87-character-0-alphabet: myanmar
task-87-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a3mj1yppa96n32qx14u0.png
task-87-character-0-character-number: 32
task-87-character-0-id: a3j1pp96x14u0
task-87-character-1-alphabet: myanmar
task-87-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a2mpfyktaghn31hg1ofp.png
task-87-character-1-character-number: 31
task-87-character-1-id: a2pfktghg1ofp
task-87-is-correct-answer: true
task-87-keypress: {"altKey":false,"charCode":102,"ctrlKey":false,"keyCode":102,"metaKey":false,"shiftKey":false,"timeStamp":1301236332431,"which":102}
task-87-keypress_before_show_prompt_count: 0
task-87-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise6.png
task-87-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise3.png
task-87-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise9.png
task-87-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise0.png
task-87-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise4.png
task-87-reaction-time: 920
task-87-time-of-doTask: 1298903530194
task-87-time-of-keypress: 1298903532431
task-87-time-of-showCharacters: 1298903531511
task-88-are-same: true
task-88-character-0-alphabet: myanmar
task-88-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a2mpfyktaghn25hg1ofp.png
task-88-character-0-character-number: 25
task-88-character-0-id: a2pfktghg1ofp
task-88-character-1-alphabet: myanmar
task-88-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/almjsyxta6vn25r0a30.png
task-88-character-1-character-number: 25
task-88-character-1-id: aljsxt6v0a30
task-88-is-correct-answer: true
task-88-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise1.png
task-88-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise9.png
task-88-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise9.png
task-88-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise5.png
task-88-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise3.png
task-88-reaction-time: -1
task-88-time-of-doTask: 1298903533441
task-88-time-of-showCharacters: 1298903534707
task-89-are-same: false
task-89-character-0-alphabet: inuktitut
task-89-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a2ipfnktughk11hg1ofp.png
task-89-character-0-character-number: 11
task-89-character-0-id: a2pfktghg1ofp
task-89-character-1-alphabet: tagalog
task-89-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a1tj8as7ggia02uyto4a.png
task-89-character-1-character-number: 02
task-89-character-1-id: a1j8s7giyto4a
task-89-is-correct-answer: true
task-89-keypress: {"altKey":false,"charCode":102,"ctrlKey":false,"keyCode":102,"metaKey":false,"shiftKey":false,"timeStamp":1301236341327,"which":102}
task-89-keypress_before_show_prompt_count: 0
task-89-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise8.png
task-89-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise0.png
task-89-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise0.png
task-89-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise2.png
task-89-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise3.png
task-89-reaction-time: 622
task-89-time-of-doTask: 1298903539719
task-89-time-of-keypress: 1298903541327
task-89-time-of-showCharacters: 1298903540705
task-9-are-same: false
task-9-character-0-alphabet: korean
task-9-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a3kmvo1jrtwe39hep7xn.png
task-9-character-0-character-number: 39
task-9-character-0-id: a3mv1jtwep7xn
task-9-character-1-alphabet: myanmar
task-9-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a1mj8ys7agin25uyto4a.png
task-9-character-1-character-number: 25
task-9-character-1-id: a1j8s7giyto4a
task-9-is-correct-answer: true
task-9-keypress: {"altKey":false,"charCode":97,"ctrlKey":false,"keyCode":97,"metaKey":false,"shiftKey":false,"timeStamp":1301235947415,"which":97}
task-9-keypress_before_show_prompt_count: 0
task-9-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise1.png
task-9-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise2.png
task-9-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise0.png
task-9-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise4.png
task-9-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise1.png
task-9-reaction-time: 295
task-9-time-of-doTask: 1298903146233
task-9-time-of-keypress: 1298903147415
task-9-time-of-showCharacters: 1298903147120
task-90-are-same: true
task-90-character-0-alphabet: sylheti
task-90-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/ays0byjclgyh192dhix.png
task-90-character-0-character-number: 19
task-90-character-0-id: ay0bjcgydhix
task-90-character-1-alphabet: sylheti
task-90-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/amsynypll5xh19zzw6q.png
task-90-character-1-character-number: 19
task-90-character-1-id: amynpl5xzw6q
task-90-is-correct-answer: true
task-90-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise5.png
task-90-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise8.png
task-90-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise8.png
task-90-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise1.png
task-90-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise1.png
task-90-reaction-time: -1
task-90-time-of-doTask: 1298903548105
task-90-time-of-showCharacters: 1298903548764
task-91-are-same: false
task-91-character-0-alphabet: tagalog
task-91-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a1teharxgjpa10klsq0r.png
task-91-character-0-character-number: 10
task-91-character-0-id: a1ehrxjplsq0r
task-91-character-1-alphabet: atemayar
task-91-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a1apotymebem23kntexx.png
task-91-character-1-character-number: 23
task-91-character-1-id: a1poymbentexx
task-91-is-correct-answer: true
task-91-keypress: {"altKey":false,"charCode":102,"ctrlKey":false,"keyCode":102,"metaKey":false,"shiftKey":false,"timeStamp":1301236355791,"which":102}
task-91-keypress_before_show_prompt_count: 0
task-91-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise6.png
task-91-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise4.png
task-91-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise2.png
task-91-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise0.png
task-91-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise7.png
task-91-reaction-time: 737
task-91-time-of-doTask: 1298903553776
task-91-time-of-keypress: 1298903555792
task-91-time-of-showCharacters: 1298903555055
task-92-are-same: true
task-92-character-0-alphabet: korean
task-92-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a2keronxre6e290jlm4x.png
task-92-character-0-character-number: 29
task-92-character-0-id: a2ernxe6jlm4x
task-92-character-1-alphabet: korean
task-92-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a3k9iovbrdme2951ekue.png
task-92-character-1-character-number: 29
task-92-character-1-id: a39ivbdm1ekue
task-92-is-correct-answer: true
task-92-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise8.png
task-92-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise6.png
task-92-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise5.png
task-92-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise3.png
task-92-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise1.png
task-92-reaction-time: -1
task-92-time-of-doTask: 1298903556804
task-92-time-of-showCharacters: 1298903557471
task-93-are-same: true
task-93-character-0-alphabet: korean
task-93-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a2kpxo0arywe29txngce.png
task-93-character-0-character-number: 29
task-93-character-0-id: a2px0aywxngce
task-93-character-1-alphabet: korean
task-93-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a3k9iovbrdme2951ekue.png
task-93-character-1-character-number: 29
task-93-character-1-id: a39ivbdm1ekue
task-93-is-correct-answer: true
task-93-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise6.png
task-93-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise9.png
task-93-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise9.png
task-93-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise5.png
task-93-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise5.png
task-93-reaction-time: -1
task-93-time-of-doTask: 1298903562484
task-93-time-of-showCharacters: 1298903563235
task-94-are-same: false
task-94-character-0-alphabet: tagalog
task-94-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/ajtf6a6jgwea057n7bx.png
task-94-character-0-character-number: 05
task-94-character-0-id: ajf66jwen7bx
task-94-character-1-alphabet: atemayar
task-94-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/awal8ttneg8m23re81d.png
task-94-character-1-character-number: 23
task-94-character-1-id: awl8tng8e81d
task-94-is-correct-answer: true
task-94-keypress: {"altKey":false,"charCode":102,"ctrlKey":false,"keyCode":102,"metaKey":false,"shiftKey":false,"timeStamp":1301236370039,"which":102}
task-94-keypress_before_show_prompt_count: 0
task-94-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise7.png
task-94-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise4.png
task-94-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise9.png
task-94-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise8.png
task-94-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise1.png
task-94-reaction-time: 827
task-94-time-of-doTask: 1298903568247
task-94-time-of-keypress: 1298903570040
task-94-time-of-showCharacters: 1298903569213
task-95-are-same: true
task-95-character-0-alphabet: myanmar
task-95-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a3mqayt9aqkn256qumi2.png
task-95-character-0-character-number: 25
task-95-character-0-id: a3qat9qkqumi2
task-95-character-1-alphabet: myanmar
task-95-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a6mfjybvauzn25yrhm6.png
task-95-character-1-character-number: 25
task-95-character-1-id: a6fjbvuzrhm6
task-95-is-correct-answer: true
task-95-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise9.png
task-95-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise6.png
task-95-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise5.png
task-95-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise7.png
task-95-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise6.png
task-95-reaction-time: -1
task-95-time-of-doTask: 1298903571049
task-95-time-of-showCharacters: 1298903571878
task-96-are-same: true
task-96-character-0-alphabet: sylheti
task-96-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a1sl2yfzlynh17s31zvf.png
task-96-character-0-character-number: 17
task-96-character-0-id: a1l2fzyn31zvf
task-96-character-1-alphabet: sylheti
task-96-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/atsvyyxllweh17h5n03.png
task-96-character-1-character-number: 17
task-96-character-1-id: atvyxlwe5n03
task-96-is-correct-answer: false
task-96-keypress: {"altKey":false,"charCode":102,"ctrlKey":false,"keyCode":102,"metaKey":false,"shiftKey":false,"timeStamp":1301236379761,"which":102}
task-96-keypress_before_show_prompt_count: 0
task-96-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise9.png
task-96-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise4.png
task-96-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise8.png
task-96-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise5.png
task-96-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise7.png
task-96-reaction-time: 1941
task-96-time-of-doTask: 1298903576890
task-96-time-of-keypress: 1298903579761
task-96-time-of-showCharacters: 1298903577820
task-97-are-same: true
task-97-character-0-alphabet: atemayar
task-97-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a1amatnxezom23lpzden.png
task-97-character-0-character-number: 23
task-97-character-0-id: a1manxzopzden
task-97-character-1-alphabet: atemayar
task-97-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a3a1xtqfetzm23icsia2.png
task-97-character-1-character-number: 23
task-97-character-1-id: a31xqftzcsia2
task-97-is-correct-answer: false
task-97-keypress: {"altKey":false,"charCode":102,"ctrlKey":false,"keyCode":102,"metaKey":false,"shiftKey":false,"timeStamp":1301236384359,"which":102}
task-97-keypress_before_show_prompt_count: 1
task-97-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise2.png
